"Ano","Sexo","Clientela","Quantidade Benefícios Cessados","Tempo de Duração"
"2004","Ignorado","Urbana","108","Acima de 40 anos"
"2004","Ignorado","Urbana","97","Acima de 40 anos"
"2004","Ignorado","Urbana","97","Acima de 40 anos"
"2004","Ignorado","Urbana","76","Acima de 40 anos"
"2004","Ignorado","Urbana","83","Acima de 40 anos"
"2004","Ignorado","Urbana","67","Acima de 40 anos"
"2004","Ignorado","Urbana","55","Acima de 40 anos"
"2004","Ignorado","Urbana","62","Acima de 40 anos"
"2004","Ignorado","Urbana","54","Acima de 40 anos"
"2004","Ignorado","Urbana","63","Acima de 40 anos"
"2004","Ignorado","Urbana","40","Acima de 40 anos"
"2004","Ignorado","Urbana","50","Acima de 40 anos"
"2004","Ignorado","Urbana","49","Acima de 40 anos"
"2004","Ignorado","Urbana","41","Acima de 40 anos"
"2004","Ignorado","Urbana","21","Acima de 40 anos"
"2004","Ignorado","Urbana","28","Acima de 40 anos"
"2004","Ignorado","Urbana","23","Acima de 40 anos"
"2004","Ignorado","Urbana","15","Acima de 40 anos"
"2004","Ignorado","Urbana","11","Acima de 40 anos"
"2004","Ignorado","Urbana","14","Acima de 40 anos"
"2004","Ignorado","Urbana","5","Acima de 40 anos"
"2004","Ignorado","Urbana","2","Acima de 40 anos"
"2004","Ignorado","Urbana","15","Acima de 40 anos"
"2004","Masculino","Urbana","222","Ignorada"
"2004","Masculino","Urbana","2226","Menos de 1 ano"
"2004","Masculino","Urbana","2680","Menos de 1 ano"
"2004","Masculino","Urbana","2492","Menos de 1 ano"
"2004","Masculino","Urbana","2374","Menos de 1 ano"
"2004","Masculino","Urbana","2123","Menos de 1 ano"
"2004","Masculino","Urbana","1937","Menos de 1 ano"
"2004","Masculino","Urbana","1775","Menos de 1 ano"
"2004","Masculino","Urbana","1713","Menos de 1 ano"
"2004","Masculino","Urbana","1630","Menos de 1 ano"
"2004","Masculino","Urbana","1512","Menos de 1 ano"
"2004","Masculino","Urbana","1375","Menos de 1 ano"
"2004","Masculino","Urbana","1276","Menos de 1 ano"
"2004","Masculino","Urbana","12022","1 ano"
"2004","Masculino","Urbana","8059","2 anos"
"2004","Masculino","Urbana","6784","3 anos"
"2004","Masculino","Urbana","6934","4 anos"
"2004","Masculino","Urbana","8009","5 anos"
"2004","Masculino","Urbana","8149","6 anos"
"2004","Masculino","Urbana","8068","7 anos"
"2004","Masculino","Urbana","7112","8 anos"
"2004","Masculino","Urbana","6498","9 anos"
"2004","Masculino","Urbana","6873","10 anos"
"2004","Masculino","Urbana","6577","11 anos"
"2004","Masculino","Urbana","6762","12 anos"
"2004","Masculino","Urbana","5233","13 anos"
"2004","Masculino","Urbana","4323","14 anos"
"2004","Masculino","Urbana","4171","De 15 a 19 anos"
"2004","Masculino","Urbana","4346","De 15 a 19 anos"
"2004","Masculino","Urbana","4416","De 15 a 19 anos"
"2004","Masculino","Urbana","4890","De 15 a 19 anos"
"2004","Masculino","Urbana","4415","De 15 a 19 anos"
"2004","Masculino","Urbana","5676","De 20 a 24 anos"
"2004","Masculino","Urbana","5749","De 20 a 24 anos"
"2004","Masculino","Urbana","4831","De 20 a 24 anos"
"2004","Masculino","Urbana","4456","De 20 a 24 anos"
"2004","Masculino","Urbana","3922","De 20 a 24 anos"
"2004","Masculino","Urbana","3505","De 25 a 29 anos"
"2004","Masculino","Urbana","3948","De 25 a 29 anos"
"2004","Masculino","Urbana","3350","De 25 a 29 anos"
"2004","Masculino","Urbana","3082","De 25 a 29 anos"
"2004","Masculino","Urbana","1825","De 25 a 29 anos"
"2004","Masculino","Urbana","1462","De 30 a 34 anos"
"2004","Masculino","Urbana","1289","De 30 a 34 anos"
"2004","Masculino","Urbana","1060","De 30 a 34 anos"
"2004","Masculino","Urbana","847","De 30 a 34 anos"
"2004","Masculino","Urbana","731","De 30 a 34 anos"
"2004","Masculino","Urbana","704","De 35 a 39 anos"
"2004","Masculino","Urbana","517","De 35 a 39 anos"
"2004","Masculino","Urbana","498","De 35 a 39 anos"
"2004","Masculino","Urbana","497","De 35 a 39 anos"
"2004","Masculino","Urbana","406","De 35 a 39 anos"
"2004","Masculino","Urbana","288","Acima de 40 anos"
"2004","Masculino","Urbana","199","Acima de 40 anos"
"2004","Masculino","Urbana","140","Acima de 40 anos"
"2004","Masculino","Urbana","123","Acima de 40 anos"
"2004","Masculino","Urbana","143","Acima de 40 anos"
"2004","Masculino","Urbana","160","Acima de 40 anos"
"2004","Masculino","Urbana","113","Acima de 40 anos"
"2004","Masculino","Urbana","112","Acima de 40 anos"
"2004","Masculino","Urbana","93","Acima de 40 anos"
"2004","Masculino","Urbana","71","Acima de 40 anos"
"2004","Masculino","Urbana","58","Acima de 40 anos"
"2004","Masculino","Urbana","46","Acima de 40 anos"
"2004","Masculino","Urbana","39","Acima de 40 anos"
"2004","Masculino","Urbana","36","Acima de 40 anos"
"2004","Masculino","Urbana","34","Acima de 40 anos"
"2004","Masculino","Urbana","21","Acima de 40 anos"
"2004","Masculino","Urbana","22","Acima de 40 anos"
"2004","Masculino","Urbana","16","Acima de 40 anos"
"2004","Masculino","Urbana","7","Acima de 40 anos"
"2004","Masculino","Urbana","9","Acima de 40 anos"
"2004","Masculino","Urbana","5","Acima de 40 anos"
"2004","Masculino","Urbana","7","Acima de 40 anos"
"2004","Masculino","Urbana","5","Acima de 40 anos"
"2004","Masculino","Urbana","1","Acima de 40 anos"
"2004","Masculino","Urbana","2","Acima de 40 anos"
"2004","Masculino","Urbana","1","Acima de 40 anos"
"2004","Masculino","Urbana","1","Acima de 40 anos"
"2004","Masculino","Urbana","1","Acima de 40 anos"
"2004","Feminino","Urbana","182","Ignorada"
"2004","Feminino","Urbana","991","Menos de 1 ano"
"2004","Feminino","Urbana","1280","Menos de 1 ano"
"2004","Feminino","Urbana","1196","Menos de 1 ano"
"2004","Feminino","Urbana","1144","Menos de 1 ano"
"2004","Feminino","Urbana","1140","Menos de 1 ano"
"2004","Feminino","Urbana","1004","Menos de 1 ano"
"2004","Feminino","Urbana","944","Menos de 1 ano"
"2004","Feminino","Urbana","908","Menos de 1 ano"
"2004","Feminino","Urbana","908","Menos de 1 ano"
"2004","Feminino","Urbana","823","Menos de 1 ano"
"2004","Feminino","Urbana","795","Menos de 1 ano"
"2004","Feminino","Urbana","740","Menos de 1 ano"
"2004","Feminino","Urbana","6345","1 ano"
"2004","Feminino","Urbana","4246","2 anos"
"2004","Feminino","Urbana","3555","3 anos"
"2004","Feminino","Urbana","3810","4 anos"
"2004","Feminino","Urbana","4534","5 anos"
"2004","Feminino","Urbana","3944","6 anos"
"2004","Feminino","Urbana","4292","7 anos"
"2004","Feminino","Urbana","3020","8 anos"
"2004","Feminino","Urbana","2319","9 anos"
"2004","Feminino","Urbana","2476","10 anos"
"2004","Feminino","Urbana","2317","11 anos"
"2004","Feminino","Urbana","2724","12 anos"
"2004","Feminino","Urbana","2457","13 anos"
"2004","Feminino","Urbana","2102","14 anos"
"2004","Feminino","Urbana","2434","De 15 a 19 anos"
"2004","Feminino","Urbana","2313","De 15 a 19 anos"
"2004","Feminino","Urbana","2275","De 15 a 19 anos"
"2004","Feminino","Urbana","2379","De 15 a 19 anos"
"2004","Feminino","Urbana","2317","De 15 a 19 anos"
"2004","Feminino","Urbana","2670","De 20 a 24 anos"
"2004","Feminino","Urbana","3101","De 20 a 24 anos"
"2004","Feminino","Urbana","2472","De 20 a 24 anos"
"2004","Feminino","Urbana","2203","De 20 a 24 anos"
"2004","Feminino","Urbana","1837","De 20 a 24 anos"
"2004","Feminino","Urbana","1885","De 25 a 29 anos"
"2004","Feminino","Urbana","1681","De 25 a 29 anos"
"2004","Feminino","Urbana","2529","De 25 a 29 anos"
"2004","Feminino","Urbana","3506","De 25 a 29 anos"
"2004","Feminino","Urbana","780","De 25 a 29 anos"
"2004","Feminino","Urbana","342","De 30 a 34 anos"
"2004","Feminino","Urbana","255","De 30 a 34 anos"
"2004","Feminino","Urbana","218","De 30 a 34 anos"
"2004","Feminino","Urbana","155","De 30 a 34 anos"
"2004","Feminino","Urbana","130","De 30 a 34 anos"
"2004","Feminino","Urbana","161","De 35 a 39 anos"
"2004","Feminino","Urbana","126","De 35 a 39 anos"
"2004","Feminino","Urbana","117","De 35 a 39 anos"
"2004","Feminino","Urbana","168","De 35 a 39 anos"
"2004","Feminino","Urbana","142","De 35 a 39 anos"
"2004","Feminino","Urbana","119","Acima de 40 anos"
"2004","Feminino","Urbana","98","Acima de 40 anos"
"2004","Feminino","Urbana","40","Acima de 40 anos"
"2004","Feminino","Urbana","47","Acima de 40 anos"
"2004","Feminino","Urbana","37","Acima de 40 anos"
"2004","Feminino","Urbana","49","Acima de 40 anos"
"2004","Feminino","Urbana","54","Acima de 40 anos"
"2004","Feminino","Urbana","55","Acima de 40 anos"
"2004","Feminino","Urbana","34","Acima de 40 anos"
"2004","Feminino","Urbana","26","Acima de 40 anos"
"2004","Feminino","Urbana","22","Acima de 40 anos"
"2004","Feminino","Urbana","19","Acima de 40 anos"
"2004","Feminino","Urbana","17","Acima de 40 anos"
"2004","Feminino","Urbana","15","Acima de 40 anos"
"2004","Feminino","Urbana","12","Acima de 40 anos"
"2004","Feminino","Urbana","7","Acima de 40 anos"
"2004","Feminino","Urbana","12","Acima de 40 anos"
"2004","Feminino","Urbana","8","Acima de 40 anos"
"2004","Feminino","Urbana","6","Acima de 40 anos"
"2004","Feminino","Urbana","5","Acima de 40 anos"
"2004","Feminino","Urbana","4","Acima de 40 anos"
"2004","Feminino","Urbana","4","Acima de 40 anos"
"2004","Feminino","Urbana","1","Acima de 40 anos"
"2004","Feminino","Urbana","4","Acima de 40 anos"
"2004","Feminino","Urbana","2","Acima de 40 anos"
"2004","Feminino","Urbana","2","Acima de 40 anos"
"2004","Ignorado","Rural","34","Ignorada"
"2004","Ignorado","Rural","24","Menos de 1 ano"
"2004","Ignorado","Rural","47","Menos de 1 ano"
"2004","Ignorado","Rural","51","Menos de 1 ano"
"2004","Ignorado","Rural","55","Menos de 1 ano"
"2004","Ignorado","Rural","56","Menos de 1 ano"
"2004","Ignorado","Rural","37","Menos de 1 ano"
"2004","Ignorado","Rural","37","Menos de 1 ano"
"2004","Ignorado","Rural","56","Menos de 1 ano"
"2004","Ignorado","Rural","50","Menos de 1 ano"
"2004","Ignorado","Rural","69","Menos de 1 ano"
"2004","Ignorado","Rural","68","Menos de 1 ano"
"2004","Ignorado","Rural","47","Menos de 1 ano"
"2004","Ignorado","Rural","637","1 ano"
"2004","Ignorado","Rural","637","2 anos"
"2004","Ignorado","Rural","702","3 anos"
"2004","Ignorado","Rural","696","4 anos"
"2004","Ignorado","Rural","644","5 anos"
"2004","Ignorado","Rural","587","6 anos"
"2004","Ignorado","Rural","600","7 anos"
"2004","Ignorado","Rural","573","8 anos"
"2004","Ignorado","Rural","521","9 anos"
"2004","Ignorado","Rural","712","10 anos"
"2004","Ignorado","Rural","705","11 anos"
"2004","Ignorado","Rural","3212","12 anos"
"2004","Ignorado","Rural","5158","13 anos"
"2004","Ignorado","Rural","5878","14 anos"
"2004","Ignorado","Rural","5860","De 15 a 19 anos"
"2004","Ignorado","Rural","5618","De 15 a 19 anos"
"2004","Ignorado","Rural","5800","De 15 a 19 anos"
"2004","Ignorado","Rural","5925","De 15 a 19 anos"
"2004","Ignorado","Rural","6226","De 15 a 19 anos"
"2004","Ignorado","Rural","6321","De 20 a 24 anos"
"2004","Ignorado","Rural","5988","De 20 a 24 anos"
"2004","Ignorado","Rural","5944","De 20 a 24 anos"
"2004","Ignorado","Rural","5079","De 20 a 24 anos"
"2004","Ignorado","Rural","4594","De 20 a 24 anos"
"2004","Ignorado","Rural","4150","De 25 a 29 anos"
"2004","Ignorado","Rural","4049","De 25 a 29 anos"
"2004","Ignorado","Rural","3339","De 25 a 29 anos"
"2004","Ignorado","Rural","3113","De 25 a 29 anos"
"2004","Ignorado","Rural","1786","De 25 a 29 anos"
"2004","Ignorado","Rural","1215","De 30 a 34 anos"
"2004","Ignorado","Rural","1236","De 30 a 34 anos"
"2004","Ignorado","Rural","2029","De 30 a 34 anos"
"2004","Masculino","Rural","31","Ignorada"
"2004","Masculino","Rural","348","Menos de 1 ano"
"2004","Masculino","Rural","396","Menos de 1 ano"
"2004","Masculino","Rural","409","Menos de 1 ano"
"2004","Masculino","Rural","372","Menos de 1 ano"
"2004","Masculino","Rural","340","Menos de 1 ano"
"2004","Masculino","Rural","323","Menos de 1 ano"
"2004","Masculino","Rural","293","Menos de 1 ano"
"2004","Masculino","Rural","255","Menos de 1 ano"
"2004","Masculino","Rural","306","Menos de 1 ano"
"2004","Masculino","Rural","264","Menos de 1 ano"
"2004","Masculino","Rural","297","Menos de 1 ano"
"2004","Masculino","Rural","221","Menos de 1 ano"
"2004","Masculino","Rural","2735","1 ano"
"2004","Masculino","Rural","2311","2 anos"
"2004","Masculino","Rural","2370","3 anos"
"2004","Masculino","Rural","2523","4 anos"
"2004","Masculino","Rural","2718","5 anos"
"2004","Masculino","Rural","2555","6 anos"
"2004","Masculino","Rural","2036","7 anos"
"2004","Masculino","Rural","1856","8 anos"
"2004","Masculino","Rural","2397","9 anos"
"2004","Masculino","Rural","5009","10 anos"
"2004","Masculino","Rural","6431","11 anos"
"2004","Masculino","Rural","6780","12 anos"
"2004","Masculino","Rural","853","13 anos"
"2004","Masculino","Rural","235","14 anos"
"2004","Masculino","Rural","174","De 15 a 19 anos"
"2004","Masculino","Rural","188","De 15 a 19 anos"
"2004","Masculino","Rural","150","De 15 a 19 anos"
"2004","Masculino","Rural","142","De 15 a 19 anos"
"2004","Masculino","Rural","162","De 15 a 19 anos"
"2004","Masculino","Rural","191","De 20 a 24 anos"
"2004","Masculino","Rural","206","De 20 a 24 anos"
"2004","Masculino","Rural","195","De 20 a 24 anos"
"2004","Masculino","Rural","188","De 20 a 24 anos"
"2004","Masculino","Rural","183","De 20 a 24 anos"
"2004","Masculino","Rural","190","De 25 a 29 anos"
"2004","Masculino","Rural","174","De 25 a 29 anos"
"2004","Masculino","Rural","146","De 25 a 29 anos"
"2004","Masculino","Rural","107","De 25 a 29 anos"
"2004","Masculino","Rural","60","De 25 a 29 anos"
"2004","Masculino","Rural","52","De 30 a 34 anos"
"2004","Masculino","Rural","47","De 30 a 34 anos"
"2004","Masculino","Rural","145","De 30 a 34 anos"
"2004","Feminino","Rural","27","Ignorada"
"2004","Feminino","Rural","164","Menos de 1 ano"
"2004","Feminino","Rural","187","Menos de 1 ano"
"2004","Feminino","Rural","191","Menos de 1 ano"
"2004","Feminino","Rural","165","Menos de 1 ano"
"2004","Feminino","Rural","139","Menos de 1 ano"
"2004","Feminino","Rural","169","Menos de 1 ano"
"2004","Feminino","Rural","156","Menos de 1 ano"
"2004","Feminino","Rural","139","Menos de 1 ano"
"2004","Feminino","Rural","152","Menos de 1 ano"
"2004","Feminino","Rural","150","Menos de 1 ano"
"2004","Feminino","Rural","133","Menos de 1 ano"
"2004","Feminino","Rural","162","Menos de 1 ano"
"2004","Feminino","Rural","1662","1 ano"
"2004","Feminino","Rural","1477","2 anos"
"2004","Feminino","Rural","1582","3 anos"
"2004","Feminino","Rural","1686","4 anos"
"2004","Feminino","Rural","1820","5 anos"
"2004","Feminino","Rural","1624","6 anos"
"2004","Feminino","Rural","1192","7 anos"
"2004","Feminino","Rural","1061","8 anos"
"2004","Feminino","Rural","2113","9 anos"
"2004","Feminino","Rural","6323","10 anos"
"2004","Feminino","Rural","8443","11 anos"
"2004","Feminino","Rural","6632","12 anos"
"2004","Feminino","Rural","804","13 anos"
"2004","Feminino","Rural","77","14 anos"
"2004","Feminino","Rural","80","De 15 a 19 anos"
"2004","Feminino","Rural","66","De 15 a 19 anos"
"2004","Feminino","Rural","64","De 15 a 19 anos"
"2004","Feminino","Rural","89","De 15 a 19 anos"
"2004","Feminino","Rural","82","De 15 a 19 anos"
"2004","Feminino","Rural","98","De 20 a 24 anos"
"2004","Feminino","Rural","67","De 20 a 24 anos"
"2004","Feminino","Rural","73","De 20 a 24 anos"
"2004","Feminino","Rural","61","De 20 a 24 anos"
"2004","Feminino","Rural","63","De 20 a 24 anos"
"2004","Feminino","Rural","56","De 25 a 29 anos"
"2004","Feminino","Rural","49","De 25 a 29 anos"
"2004","Feminino","Rural","55","De 25 a 29 anos"
"2004","Feminino","Rural","55","De 25 a 29 anos"
"2004","Feminino","Rural","21","De 25 a 29 anos"
"2004","Feminino","Rural","15","De 30 a 34 anos"
"2004","Feminino","Rural","15","De 30 a 34 anos"
"2004","Feminino","Rural","42","De 30 a 34 anos"
"2005","Ignorado","Urbana","33","Ignorada"
"2005","Ignorado","Urbana","3","Menos de 1 ano"
"2005","Ignorado","Urbana","13","Menos de 1 ano"
"2005","Ignorado","Urbana","12","Menos de 1 ano"
"2005","Ignorado","Urbana","14","Menos de 1 ano"
"2005","Ignorado","Urbana","18","Menos de 1 ano"
"2005","Ignorado","Urbana","15","Menos de 1 ano"
"2005","Ignorado","Urbana","18","Menos de 1 ano"
"2005","Ignorado","Urbana","17","Menos de 1 ano"
"2005","Ignorado","Urbana","15","Menos de 1 ano"
"2005","Ignorado","Urbana","19","Menos de 1 ano"
"2005","Ignorado","Urbana","20","Menos de 1 ano"
"2005","Ignorado","Urbana","18","Menos de 1 ano"
"2005","Ignorado","Urbana","184","1 ano"
"2005","Ignorado","Urbana","195","2 anos"
"2005","Ignorado","Urbana","188","3 anos"
"2005","Ignorado","Urbana","205","4 anos"
"2005","Ignorado","Urbana","228","5 anos"
"2005","Ignorado","Urbana","210","6 anos"
"2005","Ignorado","Urbana","262","7 anos"
"2005","Ignorado","Urbana","296","8 anos"
"2005","Ignorado","Urbana","272","9 anos"
"2005","Ignorado","Urbana","259","10 anos"
"2005","Ignorado","Urbana","337","11 anos"
"2005","Ignorado","Urbana","316","12 anos"
"2005","Ignorado","Urbana","293","13 anos"
"2005","Ignorado","Urbana","242","14 anos"
"2005","Ignorado","Urbana","197","De 15 a 19 anos"
"2005","Ignorado","Urbana","206","De 15 a 19 anos"
"2005","Ignorado","Urbana","174","De 15 a 19 anos"
"2005","Ignorado","Urbana","184","De 15 a 19 anos"
"2005","Ignorado","Urbana","165","De 15 a 19 anos"
"2005","Ignorado","Urbana","170","De 20 a 24 anos"
"2005","Ignorado","Urbana","156","De 20 a 24 anos"
"2005","Ignorado","Urbana","162","De 20 a 24 anos"
"2005","Ignorado","Urbana","174","De 20 a 24 anos"
"2005","Ignorado","Urbana","146","De 20 a 24 anos"
"2005","Ignorado","Urbana","125","De 25 a 29 anos"
"2005","Ignorado","Urbana","145","De 25 a 29 anos"
"2005","Ignorado","Urbana","204","De 25 a 29 anos"
"2005","Ignorado","Urbana","394","De 25 a 29 anos"
"2005","Ignorado","Urbana","604","De 25 a 29 anos"
"2005","Ignorado","Urbana","488","De 30 a 34 anos"
"2005","Ignorado","Urbana","369","De 30 a 34 anos"
"2005","Ignorado","Urbana","345","De 30 a 34 anos"
"2005","Ignorado","Urbana","319","De 30 a 34 anos"
"2005","Ignorado","Urbana","285","De 30 a 34 anos"
"2005","Ignorado","Urbana","208","De 35 a 39 anos"
"2005","Ignorado","Urbana","169","De 35 a 39 anos"
"2005","Ignorado","Urbana","137","De 35 a 39 anos"
"2005","Ignorado","Urbana","149","De 35 a 39 anos"
"2005","Ignorado","Urbana","136","De 35 a 39 anos"
"2005","Ignorado","Urbana","121","Acima de 40 anos"
"2005","Ignorado","Urbana","97","Acima de 40 anos"
"2005","Ignorado","Urbana","87","Acima de 40 anos"
"2005","Ignorado","Urbana","63","Acima de 40 anos"
"2005","Ignorado","Urbana","48","Acima de 40 anos"
"2005","Ignorado","Urbana","67","Acima de 40 anos"
"2005","Ignorado","Urbana","64","Acima de 40 anos"
"2005","Ignorado","Urbana","60","Acima de 40 anos"
"2005","Ignorado","Urbana","47","Acima de 40 anos"
"2005","Ignorado","Urbana","43","Acima de 40 anos"
"2005","Ignorado","Urbana","36","Acima de 40 anos"
"2005","Ignorado","Urbana","30","Acima de 40 anos"
"2005","Ignorado","Urbana","24","Acima de 40 anos"
"2005","Ignorado","Urbana","36","Acima de 40 anos"
"2005","Ignorado","Urbana","23","Acima de 40 anos"
